hatchery,date,historic_flow,future_flow,flow_change_factor,pct_flow_change
Rock Creek Hatchery,1986-03-01,8493547.567305677,9296803.5175037,-803255.9501980226,-9.46
Rock Creek Hatchery,1987-03-01,4720036.488242399,5175958.329948686,-455921.8417062871,-9.66
Rock Creek Hatchery,1988-03-01,3171106.7294032983,3401607.3732236302,-230500.6438203319,-7.27
Rock Creek Hatchery,1989-03-01,4810374.300523235,5555753.5942858895,-745379.2937626541,-15.5
Rock Creek Hatchery,1990-03-01,3953061.725521893,4351327.99589692,-398266.27037502686,-10.07
Rock Creek Hatchery,1991-03-01,4706493.343392305,5083889.334384995,-377395.9909926895,-8.02
Rock Creek Hatchery,1992-03-01,2608791.7576270304,2661785.46354193,-52993.70591489971,-2.03
Rock Creek Hatchery,1993-03-01,4488658.199868674,4887736.098379973,-399077.89851129893,-8.89
Rock Creek Hatchery,1994-03-01,2637577.996963875,2930837.705918547,-293259.70895467233,-11.12
Rock Creek Hatchery,1995-03-01,6267626.97032828,6608318.878266046,-340691.90793776605,-5.44
Rock Creek Hatchery,1996-03-01,8356955.834009054,8804182.987420237,-447227.1534111826,-5.35
Rock Creek Hatchery,1997-03-01,6775283.678219055,7408088.958524609,-632805.2803055542,-9.34
Rock Creek Hatchery,1998-03-01,6565350.638786295,7262951.584966658,-697600.9461803623,-10.63
Rock Creek Hatchery,1999-03-01,8372033.920679853,9417225.209778734,-1045191.2890988803,-12.48
Rock Creek Hatchery,2000-03-01,5161590.207612571,5824845.320369987,-663255.1127574155,-12.85
Rock Creek Hatchery,2001-03-01,1687758.6898460982,1852506.7379179155,-164748.04807181726,-9.76
Rock Creek Hatchery,2002-03-01,4302631.926703908,4844362.748426942,-541730.8217230346,-12.59
Rock Creek Hatchery,2003-03-01,5373568.149282622,5639464.646012225,-265896.49672960304,-4.95
Rock Creek Hatchery,2004-03-01,5621750.848441764,6221092.487228248,-599341.6387864845,-10.66
Rock Creek Hatchery,2005-03-01,1969159.482816467,1967048.117193952,2111.3656225150917,0.11
Rock Creek Hatchery,2006-03-01,6419255.053357396,7153367.295872509,-734112.2425151123,-11.44
Rock Creek Hatchery,1915-04-01,2505453.0056667165,2608572.6740216822,-103119.66835496575,-4.12
Rock Creek Hatchery,1916-04-01,5816701.230153723,6008446.755606023,-191745.52545229997,-3.3
Rock Creek Hatchery,1917-04-01,4435221.832503485,5069598.4940826185,-634376.661579134,-14.3
Rock Creek Hatchery,1918-04-01,3728573.337539903,3921128.954725492,-192555.61718558893,-5.16
Rock Creek Hatchery,1919-04-01,5998400.274876133,6481583.906920914,-483183.632044781,-8.06
Rock Creek Hatchery,1920-04-01,3509532.210018754,3877845.709845995,-368313.49982724106,-10.49
Rock Creek Hatchery,1921-04-01,4024656.1090362472,4314175.849480902,-289519.7404446546,-7.19
Rock Creek Hatchery,1922-04-01,4055918.0001482996,4646133.7289836425,-590215.7288353429,-14.55
Rock Creek Hatchery,1923-04-01,2981005.7896939213,3184720.3055420555,-203714.51584813418,-6.83
Rock Creek Hatchery,1924-04-01,2006936.5125875426,2164577.757634459,-157641.24504691642,-7.85
Rock Creek Hatchery,1925-04-01,3779826.374295788,4014574.93369477,-234748.5593989822,-6.21
Rock Creek Hatchery,1926-04-01,2388918.6272565625,2291176.0104887746,97742.61676778784,4.09
Rock Creek Hatchery,1927-04-01,4112172.978858161,4547740.331350424,-435567.35249226354,-10.59
Rock Creek Hatchery,1928-04-01,6353028.464565195,6906776.296059131,-553747.8314939355,-8.72
Rock Creek Hatchery,1929-04-01,2812646.299752973,3060793.9423068496,-248147.64255387662,-8.82
Rock Creek Hatchery,1930-04-01,2410810.326110038,2488369.7538660676,-77559.42775602965,-3.22
Rock Creek Hatchery,1931-04-01,3394831.868983214,3729190.3786007436,-334358.5096175298,-9.85
Rock Creek Hatchery,1932-04-01,5697407.023019512,6049946.670520787,-352539.64750127494,-6.19
Rock Creek Hatchery,1933-04-01,3879551.084272018,4139146.2529676217,-259595.1686956035,-6.69
Rock Creek Hatchery,1934-04-01,3165798.572570474,2810376.4320125165,355422.14055795735,11.23
Rock Creek Hatchery,1935-04-01,4046675.0521130785,4387969.959201611,-341294.9070885321,-8.43
Rock Creek Hatchery,1936-04-01,3323071.620229063,3502549.760616459,-179478.14038739586,-5.4
Rock Creek Hatchery,1937-04-01,5051834.228929298,5532981.3694465635,-481147.14051726554,-9.52
Rock Creek Hatchery,1938-04-01,7517883.523655599,8246592.775142453,-728709.2514868537,-9.69
Rock Creek Hatchery,1939-04-01,3644303.4197780197,3691401.8043573145,-47098.38457929483,-1.29
Rock Creek Hatchery,1940-04-01,5673074.5376088135,5682749.740990023,-9675.203381209634,-0.17
Rock Creek Hatchery,1941-04-01,2442740.2560048564,2455377.9828304453,-12637.726825588848,-0.52
Rock Creek Hatchery,1942-04-01,2480056.2765737674,2526997.23314057,-46940.95656680269,-1.89
Rock Creek Hatchery,1943-04-01,4850980.034376814,4856989.961253825,-6009.926877010614,-0.12
Rock Creek Hatchery,1944-04-01,2787868.7532054465,2880270.5623129667,-92401.80910752015,-3.31
Rock Creek Hatchery,1945-04-01,4563061.289015596,4968867.437911894,-405806.1488962984,-8.89
Rock Creek Hatchery,1946-04-01,3989530.6396554844,4378302.718976699,-388772.07932121446,-9.74
Rock Creek Hatchery,1947-04-01,4271534.355926316,4483052.644221446,-211518.2882951293,-4.95
Rock Creek Hatchery,1948-04-01,4471889.748693146,4971025.709868607,-499135.9611754613,-11.16
Rock Creek Hatchery,1949-04-01,3773396.3850229043,3831204.280737092,-57807.89571418753,-1.53
Rock Creek Hatchery,1950-04-01,5590244.683784139,6052304.141868075,-462059.458083936,-8.27
Rock Creek Hatchery,1951-04-01,4323896.472127486,4461903.585904327,-138007.1137768412,-3.19
Rock Creek Hatchery,1952-04-01,4349280.9872238105,4523639.44080321,-174358.45357939973,-4.01
Rock Creek Hatchery,1953-04-01,4144306.7490317277,4604599.2400219105,-460292.49099018285,-11.11
Rock Creek Hatchery,1954-04-01,4786040.241537538,5040104.475605305,-254064.23406776693,-5.31
Rock Creek Hatchery,1955-04-01,3499195.3548137355,3907268.05198346,-408072.6971697244,-11.66
Rock Creek Hatchery,1956-04-01,5222593.296089308,5432859.323330309,-210266.0272410009,-4.03
Rock Creek Hatchery,1957-04-01,6211943.430298314,6762225.581485129,-550282.1511868145,-8.86
Rock Creek Hatchery,1958-04-01,5233324.163202334,5676938.059231489,-443613.89602915477,-8.48
Rock Creek Hatchery,1959-04-01,3634544.169578999,3804374.0049433005,-169829.8353643017,-4.67
Rock Creek Hatchery,1960-04-01,5630495.719324714,6015126.098120916,-384630.37879620213,-6.83
Rock Creek Hatchery,1961-04-01,5905740.539336574,6331655.848598349,-425915.30926177464,-7.21
Rock Creek Hatchery,1962-04-01,3953832.844680913,4097425.97502251,-143593.13034159737,-3.63
Rock Creek Hatchery,1963-04-01,5399759.62835791,5624272.850997274,-224513.2226393642,-4.16
Rock Creek Hatchery,1964-04-01,3241439.677753615,3388649.570361135,-147209.89260751987,-4.54
Rock Creek Hatchery,1965-04-01,3587702.23700025,3634245.8544149986,-46543.61741474876,-1.3
Rock Creek Hatchery,1966-04-01,4925585.503063747,4919820.027005954,5765.476057793014,0.12
Rock Creek Hatchery,1967-04-01,3279629.0688939323,3682715.9447598387,-403086.8758659065,-12.29
Rock Creek Hatchery,1968-04-01,3439897.165749421,3472151.998222679,-32254.832473258022,-0.94
Rock Creek Hatchery,1969-04-01,3957022.5293335635,3666448.32483634,290574.2044972237,7.34
Rock Creek Hatchery,1970-04-01,3662419.985905578,3736282.8472835924,-73862.86137801455,-2.02
Rock Creek Hatchery,1971-04-01,6093168.472138759,6707579.723872624,-614411.2517338656,-10.08
Rock Creek Hatchery,1972-04-01,7102989.246379819,7337130.050330993,-234140.80395117402,-3.3
Rock Creek Hatchery,1973-04-01,2520738.412561668,2610068.001928635,-89329.58936696686,-3.54
Rock Creek Hatchery,1974-04-01,8073946.973700035,8911767.576140353,-837820.6024403181,-10.38
Rock Creek Hatchery,1975-04-01,5405048.68005545,6252616.46807489,-847567.7880194401,-15.68
Rock Creek Hatchery,1976-04-01,3785875.5717429207,4173225.730056867,-387350.15831394633,-10.23
Rock Creek Hatchery,1977-04-01,1666137.9097732208,1708828.4326138597,-42690.52284063888,-2.56
Rock Creek Hatchery,1978-04-01,3606982.8747695503,3482177.6789092864,124805.19586026389,3.46
Rock Creek Hatchery,1979-04-01,4424230.592696668,4758398.931238268,-334168.3385415999,-7.55
Rock Creek Hatchery,1980-04-01,4705409.95760983,4957548.352753588,-252138.39514375757,-5.36
Rock Creek Hatchery,1981-04-01,4298498.195477779,4395980.61971679,-97482.42423901055,-2.27
Rock Creek Hatchery,1982-04-01,5956785.20234305,6502112.102308865,-545326.8999658143,-9.15
Rock Creek Hatchery,1983-04-01,8450462.380359605,9206504.695697457,-756042.3153378516,-8.95
Rock Creek Hatchery,1984-04-01,6118985.607620947,6671813.936850079,-552828.3292291323,-9.03
Rock Creek Hatchery,1985-04-01,3186889.744919603,3251671.188701961,-64781.443782357965,-2.03
Rock Creek Hatchery,1986-04-01,5177397.468773507,5158292.747199175,19104.721574331634,0.37
Rock Creek Hatchery,1987-04-01,3796613.5452310275,3835624.835577583,-39011.29034655541,-1.03
Rock Creek Hatchery,1988-04-01,3090651.285799054,3011044.3728267984,79606.91297225561,2.58
Rock Creek Hatchery,1989-04-01,6251563.208718089,6742718.809446895,-491155.6007288052,-7.86
Rock Creek Hatchery,1990-04-01,3453232.616292243,3326542.0028052586,126690.61348698428,3.67
Rock Creek Hatchery,1991-04-01,4492843.282253789,4812879.955827695,-320036.67357390653,-7.12
Rock Creek Hatchery,1992-04-01,3023279.4982460146,2957124.756083155,66154.74216285953,2.19
Rock Creek Hatchery,1993-04-01,6851552.236567559,7302575.596701917,-451023.3601343585,-6.58
Rock Creek Hatchery,1994-04-01,2886775.3845216534,2953378.26079283,-66602.87627117662,-2.31
Rock Creek Hatchery,1995-04-01,6254828.3233777555,6440851.512030815,-186023.1886530593,-2.97
Rock Creek Hatchery,1996-04-01,6452724.428305124,6512453.406366712,-59728.97806158848,-0.93
Rock Creek Hatchery,1997-04-01,4874984.590337066,4938486.672463931,-63502.08212686516,-1.3
Rock Creek Hatchery,1998-04-01,5618369.301742987,5875849.407535962,-257480.10579297505,-4.58
Rock Creek Hatchery,1999-04-01,5025747.682077352,5459982.12274872,-434234.4406713685,-8.64
Rock Creek Hatchery,2000-04-01,4583591.848224533,4808067.660298331,-224475.81207379792,-4.9
Rock Creek Hatchery,2001-04-01,2196628.461750003,2307648.846530109,-111020.38478010613,-5.05
Rock Creek Hatchery,2002-04-01,4153224.138767377,4297329.6542784935,-144105.51551111648,-3.47
Rock Creek Hatchery,2003-04-01,7645734.906338111,8021737.476072099,-376002.5697339885,-4.92
Rock Creek Hatchery,2004-04-01,4188523.9375803866,4076855.113085743,111668.8244946436,2.67
Rock Creek Hatchery,2005-04-01,3816656.263833871,3871809.358658117,-55153.094824245665,-1.45
Rock Creek Hatchery,2006-04-01,4607079.345806976,5012812.621078467,-405733.27527149115,-8.81
Rock Creek Hatchery,1915-05-01,2508242.636441031,2229561.323320017,278681.3131210138,11.11
Rock Creek Hatchery,1916-05-01,4537719.381775352,4347254.514588069,190464.867187283,4.2
Rock Creek Hatchery,1917-05-01,4783572.364216113,4845532.836466975,-61960.472250861116,-1.3
Rock Creek Hatchery,1918-05-01,2739225.6757738194,2410329.54753131,328896.12824250944,12.01
Rock Creek Hatchery,1919-05-01,4277579.716586925,4205223.599708716,72356.1168782087,1.69
Rock Creek Hatchery,1920-05-01,2975667.824415136,3107453.271169336,-131785.44675419992,-4.43
Rock Creek Hatchery,1921-05-01,3526000.3353168913,3422320.363697568,103679.97161932336,2.94
Rock Creek Hatchery,1922-05-01,3688467.684255648,3635453.1523338305,53014.531921817455,1.44
Rock Creek Hatchery,1923-05-01,2611022.507270075,2440397.2376829283,170625.26958714658,6.53
Rock Creek Hatchery,1924-05-01,1847019.9085074211,1618232.5434682802,228787.36503914092,12.39
Rock Creek Hatchery,1925-05-01,3963424.262000091,3554659.057573634,408765.2044264567,10.31
Rock Creek Hatchery,1926-05-01,2121813.3855825593,1743461.7132269517,378351.6723556076,17.83
Rock Creek Hatchery,1927-05-01,3652723.201129548,3442203.331411606,210519.86971794162,5.76
Rock Creek Hatchery,1928-05-01,4729356.149469611,4604984.878680679,124371.27078893222,2.63
Rock Creek Hatchery,1929-05-01,2895202.8616495244,3018918.75091403,-123715.88926450536,-4.27
Rock Creek Hatchery,1930-05-01,2492945.6250599176,2234981.171464469,257964.45359544875,10.35
Rock Creek Hatchery,1931-05-01,2468500.0404022215,2216439.1672302135,252060.87317200797,10.21
Rock Creek Hatchery,1932-05-01,5326439.591409266,5224375.110741134,102064.4806681322,1.92
Rock Creek Hatchery,1933-05-01,3699213.9399353266,3593948.5152455755,105265.42468975112,2.85
Rock Creek Hatchery,1934-05-01,2382203.7940034396,1938231.9163245352,443971.87767890445,18.64
Rock Creek Hatchery,1935-05-01,3439438.8012732435,3455687.6210544338,-16248.81978119025,-0.47
Rock Creek Hatchery,1936-05-01,3708594.3657137207,3054282.1547471015,654312.2109666192,17.64
Rock Creek Hatchery,1937-05-01,5093514.92069086,5214702.534442805,-121187.61375194509,-2.38
Rock Creek Hatchery,1938-05-01,5360382.349795353,5251986.051485289,108396.29831006378,2.02
Rock Creek Hatchery,1939-05-01,2644935.1121083964,2275825.0142724463,369110.0978359501,13.96
Rock Creek Hatchery,1940-05-01,3463872.8264248096,3154649.719305088,309223.1071197218,8.93
Rock Creek Hatchery,1941-05-01,2647939.077917893,2247226.340061999,400712.737855894,15.13
Rock Creek Hatchery,1942-05-01,2729039.366504127,2447915.448984077,281123.91752004996,10.3
Rock Creek Hatchery,1943-05-01,4033457.9059070284,3527083.476617733,506374.42928929534,12.55
Rock Creek Hatchery,1944-05-01,2777848.3946017185,2669558.0999032794,108290.29469843907,3.9
Rock Creek Hatchery,1945-05-01,4116152.3906694404,3809200.0219389056,306952.3687305348,7.46
Rock Creek Hatchery,1946-05-01,3045875.458266519,2737654.422732427,308221.0355340922,10.12
Rock Creek Hatchery,1947-05-01,3223382.8334991024,2707073.0493367882,516309.78416231414,16.02
Rock Creek Hatchery,1948-05-01,4615470.144982836,4622753.354328187,-7283.209345350973,-0.16
Rock Creek Hatchery,1949-05-01,4490579.111565176,4043508.3317816807,447070.7797834957,9.96
Rock Creek Hatchery,1950-05-01,4266464.78790728,4163383.593749534,103081.19415774615,2.42
Rock Creek Hatchery,1951-05-01,3610891.2382877977,3200277.3008225393,410613.9374652584,11.37
Rock Creek Hatchery,1952-05-01,3787978.1608953695,3555269.78901124,232708.37188412948,6.14
Rock Creek Hatchery,1953-05-01,3827940.893601727,3677023.708767672,150917.18483405514,3.94
Rock Creek Hatchery,1954-05-01,4240348.192528759,3698067.5848620767,542280.6076666825,12.79
Rock Creek Hatchery,1955-05-01,3478930.719697325,3707803.912316055,-228873.19261873,-6.58
Rock Creek Hatchery,1956-05-01,4926438.837005711,4413558.582230099,512880.2547756126,10.41
Rock Creek Hatchery,1957-05-01,4329081.3575809905,4099388.373010562,229692.98457042873,5.31
Rock Creek Hatchery,1958-05-01,4270887.067104241,3803276.9693238027,467610.09778043814,10.95
Rock Creek Hatchery,1959-05-01,2972214.376092214,2698984.323192035,273230.0529001793,9.19
Rock Creek Hatchery,1960-05-01,4872673.060841909,4623563.05123379,249110.0096081188,5.11
Rock Creek Hatchery,1961-05-01,4191034.02706474,3957137.2695288695,233896.75753587065,5.58
Rock Creek Hatchery,1962-05-01,3867081.9814495994,3644143.425322018,222938.55612758128,5.77
Rock Creek Hatchery,1963-05-01,6230614.927990304,6020261.26668277,210353.6613075342,3.38
Rock Creek Hatchery,1964-05-01,2908078.611526215,2747072.498217025,161006.11330919014,5.54
Rock Creek Hatchery,1965-05-01,3614565.997194602,3083925.646519197,530640.350675405,14.68
Rock Creek Hatchery,1966-05-01,3965145.803816682,3470222.1760692513,494923.62774743093,12.48
Rock Creek Hatchery,1967-05-01,2917819.787409594,2908577.5012756125,9242.28613398131,0.32
Rock Creek Hatchery,1968-05-01,2508103.7319980836,2153671.9871421386,354431.744855945,14.13
Rock Creek Hatchery,1969-05-01,4344454.508271106,3611046.429552533,733408.0787185724,16.88
Rock Creek Hatchery,1970-05-01,2841645.422768698,2699442.582374051,142202.84039464686,5
Rock Creek Hatchery,1971-05-01,4831897.313706462,4739612.788993809,92284.5247126529,1.91
Rock Creek Hatchery,1972-05-01,5026719.677052671,4763064.150201435,263655.5268512359,5.25
Rock Creek Hatchery,1973-05-01,2172845.024653695,1870004.0404942771,302840.9841594179,13.94
Rock Creek Hatchery,1974-05-01,4815723.491692927,4659670.179922821,156053.31177010573,3.24
Rock Creek Hatchery,1975-05-01,4293853.388964728,4433503.478872036,-139650.08990730718,-3.25
Rock Creek Hatchery,1976-05-01,3215443.188295049,3062938.9379561995,152504.2503388496,4.74
Rock Creek Hatchery,1977-05-01,2014156.6345650544,1810056.2096322346,204100.4249328198,10.13
Rock Creek Hatchery,1978-05-01,3053381.557575681,2800771.7479554,252609.80962028075,8.27
Rock Creek Hatchery,1979-05-01,4838068.009180649,4395704.737789357,442363.2713912921,9.14
Rock Creek Hatchery,1980-05-01,3595111.4226256874,3278903.9718616237,316207.45076406375,8.8
Rock Creek Hatchery,1981-05-01,3199506.360482395,2998969.6723714084,200536.68811098672,6.27
Rock Creek Hatchery,1982-05-01,4482544.573274219,4415849.516327374,66695.05694684573,1.49
Rock Creek Hatchery,1983-05-01,5371999.814505262,5206491.313073501,165508.5014317613,3.08
Rock Creek Hatchery,1984-05-01,5294248.224118578,5202194.047427815,92054.17669076286,1.74
Rock Creek Hatchery,1985-05-01,2910698.213333258,2549711.0342832743,360987.1790499836,12.4
Rock Creek Hatchery,1986-05-01,4007181.954069046,3591697.637132076,415484.31693696976,10.37
Rock Creek Hatchery,1987-05-01,2862616.7939500515,2233356.1323595513,629260.6615905003,21.98
Rock Creek Hatchery,1988-05-01,3463358.4263905096,3030420.531810238,432937.89458027156,12.5
Rock Creek Hatchery,1989-05-01,5354934.151312714,4931830.421396779,423103.72991593555,7.9
Rock Creek Hatchery,1990-05-01,3113020.858095743,2696831.33595067,416189.5221450734,13.37
Rock Creek Hatchery,1991-05-01,3913801.313172897,3827606.9529482615,86194.36022463534,2.2
Rock Creek Hatchery,1992-05-01,2562522.011174853,2378070.959422144,184451.05175270885,7.2
Rock Creek Hatchery,1993-05-01,6382852.95676201,6040116.73384411,342736.2229179004,5.37
Rock Creek Hatchery,1994-05-01,2518200.0511773378,2058511.0331168526,459689.01806048513,18.25
Rock Creek Hatchery,1995-05-01,5780020.554502604,5412696.28237654,367324.2721260637,6.36
Rock Creek Hatchery,1996-05-01,7057307.112228283,6440990.96507465,616316.1471536327,8.73
Rock Creek Hatchery,1997-05-01,4809703.712100573,3965876.9048838452,843826.8072167276,17.54
Rock Creek Hatchery,1998-05-01,4611023.181362783,3927950.1585954903,683073.0227672923,14.81
Rock Creek Hatchery,1999-05-01,3797901.6152614816,3720846.5734772473,77055.04178423434,2.03
Rock Creek Hatchery,2000-05-01,4756508.793382705,4305801.57398969,450707.2193930149,9.48
Rock Creek Hatchery,2001-05-01,2262194.0139841367,2023278.1450238363,238915.86896030046,10.56
Rock Creek Hatchery,2002-05-01,3396115.9060631916,3128806.1574944695,267309.74856872205,7.87
Rock Creek Hatchery,2003-05-01,5700112.682966625,5692018.762483445,8093.920483180322,0.14
Rock Creek Hatchery,2004-05-01,3539357.31611537,2862110.290607961,677247.0255074091,19.13
Rock Creek Hatchery,2005-05-01,4291912.43955944,3821416.737341222,470495.70221821824,10.96
Rock Creek Hatchery,2006-05-01,3939421.455353751,3441162.052812366,498259.40254138503,12.65
Rock Creek Hatchery,1915-06-01,2149431.732071304,1707162.6237746275,442269.1082966768,20.58
Rock Creek Hatchery,1916-06-01,3377837.1315420237,2701443.751498231,676393.3800437925,20.02
Rock Creek Hatchery,1917-06-01,3888550.5166063705,3537677.458651357,350873.0579550136,9.02
Rock Creek Hatchery,1918-06-01,1994781.6266083033,1419857.102974637,574924.5236336663,28.82
Rock Creek Hatchery,1919-06-01,3279633.0009735823,2476288.4999031,803344.5010704822,24.49
Rock Creek Hatchery,1920-06-01,2497101.598692452,1938800.7899387027,558300.8087537494,22.36
Rock Creek Hatchery,1921-06-01,3395714.601465233,2421116.3400480896,974598.2614171435,28.7
Rock Creek Hatchery,1922-06-01,3997290.073837449,3221508.3625152437,775781.7113222051,19.41
Rock Creek Hatchery,1923-06-01,2513744.694855232,1760281.1545999635,753463.5402552683,29.97
Rock Creek Hatchery,1924-06-01,1381809.0345905724,997934.8926482226,383874.1419423497,27.78
Rock Creek Hatchery,1925-06-01,3162814.669450246,2209199.697623932,953614.971826314,30.15
Rock Creek Hatchery,1926-06-01,1304907.9258896408,1022813.5053164813,282094.42057315947,21.62
Rock Creek Hatchery,1927-06-01,3807874.4389638533,2758582.820157706,1049291.6188061475,27.56
Rock Creek Hatchery,1928-06-01,3035040.278015929,2341502.0376585326,693538.2403573962,22.85
Rock Creek Hatchery,1929-06-01,2612168.231126821,2047821.6132608915,564346.6178659296,21.6
Rock Creek Hatchery,1930-06-01,2061395.5000673572,1500414.5609247384,560980.9391426188,27.21
Rock Creek Hatchery,1931-06-01,1957123.3911829658,1432486.5913378655,524636.7998451004,26.81
Rock Creek Hatchery,1932-06-01,4770673.00392389,3851133.576997348,919539.4269265421,19.27
Rock Creek Hatchery,1933-06-01,4076970.8163665524,3354186.2535488564,722784.562817696,17.73
Rock Creek Hatchery,1934-06-01,1555405.1680982395,1197115.847616766,358289.32048147335,23.04
Rock Creek Hatchery,1935-06-01,2988380.4301735717,2238820.393644738,749560.0365288337,25.08
Rock Creek Hatchery,1936-06-01,3204372.1533287675,2091682.3494468334,1112689.8038819341,34.72
Rock Creek Hatchery,1937-06-01,5162785.431716404,4052156.728727203,1110628.702989201,21.51
Rock Creek Hatchery,1938-06-01,4262352.783423572,3216857.212800771,1045495.5706228008,24.53
Rock Creek Hatchery,1939-06-01,1877131.9314849852,1386527.6188623908,490604.3126225944,26.14
Rock Creek Hatchery,1940-06-01,2026830.2994760065,1656964.275585869,369866.02389013744,18.25
Rock Creek Hatchery,1941-06-01,2419194.9381844313,1746786.324638456,672408.6135459752,27.79
Rock Creek Hatchery,1942-06-01,2932002.8703861963,2133141.8161947434,798861.0541914529,27.25
Rock Creek Hatchery,1943-06-01,3883705.06937153,2593491.300588463,1290213.768783067,33.22
Rock Creek Hatchery,1944-06-01,2087951.0136484639,1685592.834221696,402358.17942676786,19.27
Rock Creek Hatchery,1945-06-01,3478831.1812697076,2735947.698853284,742883.4824164235,21.35
Rock Creek Hatchery,1946-06-01,2860484.650895313,1815997.7847559622,1044486.8661393507,36.51
Rock Creek Hatchery,1947-06-01,2768711.034765031,1893759.8457723758,874951.1889926554,31.6
Rock Creek Hatchery,1948-06-01,4789355.052560579,3797004.078087348,992350.974473231,20.72
Rock Creek Hatchery,1949-06-01,3642773.3764947397,2497489.606307783,1145283.7701869565,31.44
Rock Creek Hatchery,1950-06-01,4696227.437822456,3694126.2305921707,1002101.2072302848,21.34
Rock Creek Hatchery,1951-06-01,2674263.9373165458,1860294.8492828454,813969.0880337004,30.44
Rock Creek Hatchery,1952-06-01,3642683.205917806,2674299.582244593,968383.6236732127,26.58
Rock Creek Hatchery,1953-06-01,4276849.944563865,3423029.923666699,853820.0208971659,19.96
Rock Creek Hatchery,1954-06-01,3654745.220337184,2439833.615151839,1214911.6051853453,33.24
Rock Creek Hatchery,1955-06-01,3208248.2636310947,2673978.4352795305,534269.8283515642,16.65
Rock Creek Hatchery,1956-06-01,4788454.213110337,3276655.43831611,1511798.774794227,31.57
Rock Creek Hatchery,1957-06-01,3336100.998665057,2369752.739856284,966348.258808773,28.97
Rock Creek Hatchery,1958-06-01,4538876.742704468,2754294.357142771,1784582.3855616967,39.32
Rock Creek Hatchery,1959-06-01,2386231.204499993,1782616.1141773437,603615.0903226493,25.3
Rock Creek Hatchery,1960-06-01,4091485.4152168194,3094159.4238813,997325.9913355196,24.38
Rock Creek Hatchery,1961-06-01,3267524.2312205727,2279017.0137697,988507.2174508725,30.25
Rock Creek Hatchery,1962-06-01,3152196.7484576968,2437300.9410773744,714895.8073803224,22.68
Rock Creek Hatchery,1963-06-01,3495589.6159950523,2974463.1375929,521126.4784021522,14.91
Rock Creek Hatchery,1964-06-01,3500682.8682105797,2688912.80542048,811770.0627900995,23.19
Rock Creek Hatchery,1965-06-01,3015574.282316937,1855940.0703164511,1159634.212000486,38.45
Rock Creek Hatchery,1966-06-01,2877505.140376229,2034355.2279870517,843149.9123891771,29.3
Rock Creek Hatchery,1967-06-01,3078370.214596341,2090934.2405934609,987435.97400288,32.08
Rock Creek Hatchery,1968-06-01,2121203.726538193,1526114.2144694868,595089.5120687061,28.05
Rock Creek Hatchery,1969-06-01,3936908.109550843,2617832.0731625888,1319076.0363882543,33.51
Rock Creek Hatchery,1970-06-01,2052512.1103545323,1587354.9352388007,465157.17511573154,22.66
Rock Creek Hatchery,1971-06-01,4601841.707169431,3458526.87610872,1143314.8310607113,24.84
Rock Creek Hatchery,1972-06-01,4449356.029817788,2950063.926826718,1499292.1029910701,33.7
Rock Creek Hatchery,1973-06-01,1578850.9078911203,1169513.916769357,409336.99112176336,25.93
Rock Creek Hatchery,1974-06-01,4036526.891143834,2620068.564094022,1416458.3270498123,35.09
Rock Creek Hatchery,1975-06-01,4466669.144395087,3396121.841557351,1070547.302837736,23.97
Rock Creek Hatchery,1976-06-01,2987049.631482056,2073273.045469507,913776.5860125488,30.59
Rock Creek Hatchery,1977-06-01,1616884.505378371,1350716.1005583357,266168.40482003544,16.46
Rock Creek Hatchery,1978-06-01,2353484.2112406725,1772370.2521744133,581113.9590662592,24.69
Rock Creek Hatchery,1979-06-01,3110262.531658285,2316552.407675166,793710.1239831187,25.52
Rock Creek Hatchery,1980-06-01,2477252.405903066,1926081.3771347634,551171.0287683026,22.25
Rock Creek Hatchery,1981-06-01,3039949.237772249,2404089.478418752,635859.7593534971,20.92
Rock Creek Hatchery,1982-06-01,3471643.987164119,2518085.444472284,953558.5426918347,27.47
Rock Creek Hatchery,1983-06-01,4363251.821885264,2951571.887865141,1411679.9340201225,32.35
Rock Creek Hatchery,1984-06-01,4817915.191684107,3503298.7344087455,1314616.4572753618,27.29
Rock Creek Hatchery,1985-06-01,2647862.537462687,1837310.7564519416,810551.7810107456,30.61
Rock Creek Hatchery,1986-06-01,3124144.170392598,2162484.4899455113,961659.6804470867,30.78
Rock Creek Hatchery,1987-06-01,1709514.257677545,1234612.8402364184,474901.41744112666,27.78
Rock Creek Hatchery,1988-06-01,3137751.5294240485,2333074.5444637076,804676.9849603409,25.65
Rock Creek Hatchery,1989-06-01,3892889.8799256836,2888406.222323749,1004483.6576019344,25.8
Rock Creek Hatchery,1990-06-01,2798934.579799294,2152986.577167936,645948.0026313579,23.08
Rock Creek Hatchery,1991-06-01,3148686.3011430814,2530006.8504443755,618679.4506987059,19.65
Rock Creek Hatchery,1992-06-01,1460523.7055877426,1277004.555848473,183519.14973926963,12.57
Rock Creek Hatchery,1993-06-01,5923307.998116462,4322061.02085082,1601246.977265642,27.03
Rock Creek Hatchery,1994-06-01,1906249.750317335,1359845.0758621292,546404.6744552057,28.66
Rock Creek Hatchery,1995-06-01,4069144.160216173,3006496.2061545257,1062647.9540616474,26.11
Rock Creek Hatchery,1996-06-01,5003180.540157123,4031873.757270746,971306.7828863766,19.41
Rock Creek Hatchery,1997-06-01,3640577.273155944,2422619.9736944744,1217957.2994614695,33.46
